chemist	some chemists conduct basic research to expand knowledge of the field.
chemist	some chemists create color.
chemist	some chemists create life.
chemist	some chemists discover oxygen.
chemist	some chemists do field work.
chemist	some chemists have a knack for using annelations to alter the nature of molecules.
chemist	some chemists look at metabolism.
chemist	some chemists prefer self-employment through small business or consulting firms.
chemist	some chemists realize products.
chemist	some chemists restrict the term to compounds with the charges on non-adjacent atoms.
chemist	some chemists start their own businesses or work as consultants.
chemist	some chemists study air pollution and reactions in the upper atmosphere.
chemist	some chemists use acid.
chemist	some chemists use graphite.
chemist	some chemists watch what happens when they mix two or more chemicals together.
chemist	some chemists work around dangerous chemicals.
chemist	some chemists work for research organizations and educational institutions.
chemist	some chemists work in marketing, sales, or computer programming.
chemist	some chemists work in production and inspection.
chemist	some chemists work with biologists.
chemist	some chemists work with material scientists.
chemist	some chemists work with scientists.
chief	a chief is a leader
chief	chief isa supervisor.
chief	chiefs have (part) arms.
chief	chiefs have (part) body substances.
chief	chiefs have (part) cell membranes.
chief	chiefs have (part) cells.
chief	chiefs have (part) corpi.
chief	chiefs have (part) cytoplasm.
chief	chiefs have (part) heads.
chief	chiefs have (part) human bodies.
chief	chiefs have (part) legs.
chief	chiefs have (part) material bodies.
chief	chiefs have (part) necks.
chief	chiefs have (part) nuclei.
chief	chiefs have (part) personality.
chief	chiefs have (part) plasma membranes.
chief	chiefs have (part) sections.
chief	chiefs have (part) vacuoles.
chief	chiefs have major roles.
chief	chiefs have roles.
chief	chiefs hold councils.
chief	chiefs make suggestions.
chief	chiefs release follow statements.
chief	chiefs release statements.
chief	chiefs wear deer antlers among our people to symbolize their authority.
chief	most chiefs serve for a lifetime, abdicating the throne or stool only when nearing death.
chief	some chiefs share common ancestry.
chile	a chile is hot pepper
chile	chile also produces nitrate, which is used in explosives and fertilizers, to name a few.
chile	chile bans all abortions, and obtaining or performing an abortion is punishable by imprisonment.
chile	chile contains a complete range of driving conditions, from snow and ice to hot sandy deserts.
chile	chile contains the southern hemisphere's largest remaining coastal temperate rain forest.
chile	chile dominate the carcass exports to mexico.
chile	chile grows as a perennial shrub in suitable climatic conditions.
Chile	chile has a level of extreme poverty that is far worse than other countries in latin america.
Chile	chile has a mediterranean climate and has potential.
Chile	chile has a presidential system of government.
Chile	chile has an elected national parliament.
Chile	chile has excellent seafood due to the climate and the pacific having very cold water.
Chile	chile has four seasons, but at the opposite months of north america.
Chile	chile has free trade agreements with most latin american countries, mexico and canada.
Chile	chile has laws to limit discrimination against women in the workplace.
Chile	chile has no specific legislation to regulate the development and use of biotechnology.
Chile	chile has no standards for emissions and environmental quality.
Chile	chile has no territories or colonies.
Chile	chile has one of the best health care systems in latin america.
Chile	chile has one of the highest levels of literacy in latin america.
chile	chile has possibly one of the world's most ideal climates for growing grapes.
Chile	chile has the greatest concentration of large telescopes in the southern hemisphere.
chile	chile is a country with extreme poverty, and many of the poor previously had no access to water.
chile	chile is a dagger pointed at the heart of antarctica.
chile	chile is a democracy as other countries throughout the americas are democracies.
chile	chile is a great food source.
chile	chile is a labor intensive crop.
chile	chile is a land of poets.
chile	chile is a large fruit exporter, and colombia the second largest cut-flower exporter in the world.
chile	chile is a major exporter of fruit and vegetable, mainly grapes, nectarines and apples.
chile	chile is a major producer of copper, most of which occurs in base metal porphyry and manto deposits.
chile	chile is a major woodchip exporter and a minor pulplog exporter.
chile	chile is a prime example of the effects of mass production.
chile	chile is a small country on the coast of south america.
chile	chile is a unitary republic with a democratic presidential system.
chile	chile is a very long, thin country that is located in the extreme southwest of south america.
chile	chile is also a country with a fiber surplus.
chile	chile is also on a subduction zone.
chile	chile is also rich in molybdenum, manganese, iron ore, nitrates, iodine, lithium and coal.
chile	chile is also the only country of any size consisting of just a coast and no interior.
chile	chile is among the longest north-south countries in the world.
chile	chile is chemistry.
chile	chile is currently the largest producer and exporter of trout in the world.
chile	chile is currently the world s second largest producer and exporter of salmon.
chile	chile is home to one of the world's most fantastic araucaria forests.
chile	chile is home to one-third of the world's remaining temperate forests.
chile	chile is in one of the most earthquake-prone regions in the world.
chile	chile is in south america.
Chile	chile is located along the southwestern coast of south america.
chile	chile is located between argentina, peru, and bolivia.
chile	chile is located in southern south america.
chile	chile is located on the extreme southwestern coast of south america.
chile	chile is now one of the world's largest exporters of fruit.
chile	chile is on the list of possible anti- anticarcinogens.
chile	chile is one of the few nations in the world free of phylloxera.
chile	chile is one of the most disciplined, economically sound, democratic countries in south america.
chile	chile is one of the safest countries in south america.
chile	chile is one of the safest, and most stable countries in the southern hemisphere.
chile	chile is one of the world's leaders in the fishing industry.
chile	chile is situated in several distinct climate zones.
chile	chile is such a long country, north to south, that it spans many climate zones.
chile	chile is the closest country to antarctica.
chile	chile is the future of wine.
chile	chile is the largest producer and exporter of copper in the world.
chile	chile is the longest, narrowest country on earth.
chile	chile is the main source of winter grapes and stone fruit for the united states.
chile	chile is the most active of all latin states and the one with the biggest overseas investments.
chile	chile is the most active of all the latin states and the one with the biggest overseas investments.
chile	chile is the most economically, politically and financially secure market in latin america.
chile	chile is the only country in the world that bans both divorce and abortion without exception.
chile	chile is the second largest producer in south america and fourteenth in the world.
chile	chile is the second largest producer of salmon and the largest producer of fishmeal.
chile	chile is the second largest producer of salmon in the world.
chile	chile is the size of texas but has a very different shape.
chile	chile is the smallest and most insignificant strip of land in south america.
chile	chile is the spanish adaptation of chili, the aztec name for the plant.
chile	chile is the spanish adaptation of chili, the aztec name for the pod.
chile	chile is the world's fifth largest exporter of wine and the eighth largest producer .
chile	chile is the world's largest copper producer and exporter.
chile	chile is the world's largest producer and exporter of copper.
chile	chile is the world's largest producer of copper and bolivia is a major producer of tin.
chile	chile is the world's longest and skinniest country.
chile	chile is the world's lowest cost producer of fish meal or feed from krill and pelagic fishes.
chile	chile is the world's second largest salmon exporter.
chile	chile is very active and vocal and needs regular grooming.
Chile	chile isa thing.
chile	chile isa vegetable.
chile	chile produces more than a third of the world's copper.
Chile	chile when capitalized usually refers to the south american country which borders on peru.
chile	chiles are also high in vitamin a, which, studies suggest, can improve night vision.
chile	chiles are cholesterol free and low in calories and sodium.
chile	chiles are countries.
chile	chiles are one of the more versatile vegetables when it comes to creative cooking.
chile	chiles are part of cayenne.
chile	chiles are rich good sources of vitamin c and rich in beta carotene, potassium and fiber.
chile	chiles come dried, crushed, pulped or fresh.
chile	chiles come in all flavors, sizes, and colors.
chile	chiles contain capsaicin, oil that can be irritating to the skin.
chile	chiles grow from full sun to partially shaded areas.
chile	chiles have oil.
chile	chiles turn red or dark brown when mature.
chile	all chiles begin green, then mature to their final color.
chile	most chiles are part of cayenne.
chile	most chiles have oil.
Chilean	chilean has (part) arms.
Chilean	chilean has (part) body substances.
Chilean	chilean has (part) cell membranes.
Chilean	chilean has (part) cells.
Chilean	chilean has (part) corpi.
Chilean	chilean has (part) cytoplasm.
Chilean	chilean has (part) heads.
Chilean	chilean has (part) human bodies.
Chilean	chilean has (part) legs.
Chilean	chilean has (part) material bodies.
Chilean	chilean has (part) necks.
Chilean	chilean has (part) nuclei.
Chilean	chilean has (part) personality.
Chilean	chilean has (part) plasma membranes.
Chilean	chilean has (part) sections.
Chilean	chilean has (part) vacuoles.
Chilean	chilean isa dweller.
Chilean	chilean isa inhabitant.
china	a china is porcelain
China	china accounts for half of world pork production and consumption.
China	china accounts for more than two-thirds of world aquacultural output.
China	china accounts for the bulk of the decline in global ending stocks.
China	china alone consumes several million sea horses every year.
China	china alone is already the world's third largest economy, the fifth largest trader.
China	china alone produces almost ninety percent of the world's green tea.
China	china also abounds in rivers and lakes.
China	china also comes out first with the types of wild animals in the world.
China	china also has a variety of forest types.
China	china also has desert regions.
China	china also has important deposits of iron ore , tin and tungsten.
China	china also has many lakes and wetlands.
China	china also has some of the highest mountain ranges in the world.
China	china bans the binding of women's feet.
China	china boasts a grand heritage, having been one of the dominant civilisations of the ancient world.
China	china bristles work best in oil and alkyd paints and stains, varnishes, shellacs and lacquers.
China	china burns more coal than any other country in the world.
China	china can be a power for good or evil.
China	china can have one of two destinies.
China	china cites debt burden as main obstacle to economic development of least- developed countries.
China	china claims to be a country with a rule of law.
China	china constitutes one-fifth of the world's population.
China	china contains more than one-fifth of the world's entire population.
China	china contains one fifth of the world's population.
China	china continues to be a net importer of petroleum.
China	china continues to be one of the most oppressive states in the world.
China	china cures low, forms of fever, remittent or intermittent, typhoid or malarial.
China	china discourages travel by persons who are ill, pregnant, or of advanced age.
China	china grows most of the world s crop.
China	china happens to have many huge mountain ranges everywhere.
China	china has a civilization dating back thousands of years.
China	china has a fifth of the world's population.
China	china has a fullness of the veins.
China	china has a gross domestic product of more than one trillion dollars.
China	china has a growing nuclear arsenal and the world's largest conventional army.
China	china has a long history of eating chestnut.
China	china has a long history of pond fish culture.
China	china has a long history of private education, dating back to the time of confucius.
China	china has a long history of rice fish culture.
China	china has a long tradition of natural aphrodisiacs.
China	china has a long tradition of preventative health care.
China	china has a lot of mud volcanoes in the xinjiang province .
China	china has a lot of mud volcanoes in the xinjiang province.
China	china has a population of almost a quarter of the world total.
China	china has a reputation as a country where birds are scarce.
China	china has a rich tradition of natural medicines.
China	china has a variety of forest types.
China	china has a vast population of peasants and a minority of workers.
China	china has about one in four of all smokers in the world.
China	china has about one-quarter of the world's population.
China	china has abundant coal resources.
China	china has among some of the most abundant plant life in the world.
China	china has an abundant amount of coal.
China	china has an ancient tradition of valuing peace and good-neighborliness.
China	china has considerable natural resources including coal, lead, zinc, copper, tungsten and gold.
China	china has eight regional languages that are mutually unintelligible, and many true dialects.
China	china has few tropical or subtropical areas.
China	china has great plains, rivers, deserts, and high, flat plains.
China	china has huge areas of man-made forests.
China	china has limited soil resources and a shortage of water resources.
China	china has many cities with over a million inhabitants.
China	china has many languages and dialects in different provinces.
China	china has more christian prisoners and detainees than any other country in the world.
China	china has more coal than any country in the world.
China	china has more high-speed trains than any other country in the world.
China	china has more kinds of tofu than japan and various tofu foods .
China	china has more kinds of tofu than japan and various tofu foods.
China	china has more species of carnivorous plants than anywhere else in the world.
China	china has more than a quarter of the world's population.
China	china has more than four times as many people as the united states.
China	china has more varieties of birds than any other country in the world.
China	china has one of the foundational civilizations in human history.
China	china has one of the largest and fastest growing telecom markets in the world.
China	china has one of the world's oldest continuous civilisations.
China	china has one official language, that is chinese.
China	china has one-fifth of the world's population.
China	china has one-quarter of the world's population.
China	china has only one time zone, the continental u.s. has four.
China	china has some of the most abundant plant life in the world.
China	china has some of the most extreme water shortages in the world.
China	china has some of the world s most polluted cities.
China	china has the biggest refrigerator industry in the world.
China	china has the earliest civilization in history.
China	china has the greatest number of people playing table tennis.
China	china has the highest number of coal mining deaths in the world.
China	china has the highest number of unreached people in the world.
China	china has the largest conventional army in the world.
China	china has the largest number of wildlife species of any country in the world.
China	china has the largest population of any country in the world.
China	china has the largest population of any country.
China	china has the longest recorded history of all countries in the world.
China	china has the most extensive forced labor camp system in the world today.
China	china has the most rapid economic growth of any country in the world.
China	china has the most species of carnivorous plants such as the pitcher plant.
China	china has the oldest culture.
China	china has the oldest existing civilization in the world.
China	china has the second highest rate of productivity in the world, after the united states.
China	china has the third largest land mass of any country in the world.
China	china has the world largest population and the world largest untapped marketplace.
China	china has the world s largest population, and one of the fasted growing economies.
China	china has the world's fastest growing economy.
China	china has the world's fastest growing large economy.
China	china has the world's highest rate of mortality attributable to tobacco use.
China	china has the world's largest group of karst dolines.
China	china has the world's largest number of religious prisoners.
China	china has the world's largest population of smokers.
China	china has the world's largest population, and one of the fasted growing economies.
China	china has the world's largest population, one of the fastest growing economies.
China	china has the world's largest population.
China	china has the world's third largest economy.
China	china has two major rivers, the yellow river and the yangtze river.
China	china imports about a quarter of the polyolefins that are traded worldwide.
China	china imports billion of dollars of american goods - particularly high tech products.
China	china imports large numbers of turtles from bangladesh, indonesia, and vietnam.
China	china imports large numbers of turtles from vietnam, bangladesh and indonesia.
China	china is a big country with a lot of athletes and a lot of swimmers.
China	china is a closed society with harsh regulations and censorship.
China	china is a common source of cheap antibiotics.
China	china is a communist country that has the largest standing army in the world.
China	china is a communist country that maintains a firm commitment to party control.
China	china is a communist country.
China	china is a communist state with a capitalist economy.
China	china is a communist state.
China	china is a complex market, varying widely from region to region.
China	china is a consumer of the ivory trade and accounts for a significant amount of ivory sales.
China	china is a country covering a vast area and with a large population.
China	china is a country filled with stories of displaced families, poverty and death.
China	china is a country of a billion people eager to establish themselves as a major power.
China	china is a country of many peoples and many political parties.
China	china is a country of many political parties.
China	china is a country of more than a billion people.
China	china is a country of thousands years old.
China	china is a country rich in history and traditions.
China	china is a country rich with culture and tradition.
China	china is a country ruled by law.
China	china is a country that attaches importance to human rights.
China	china is a country that has a long history and a rich culture.
China	china is a country that is slowly rolling over to be a free market economy.
China	china is a country that is so different from others.
China	china is a country where the hypertension rate is very high.
China	china is a country which many vietnamese despise, fear, and envy.
China	china is a country with a large population.
China	china is a country with a unique history and culture.
China	china is a country with a vast area and large population.
China	china is a country with an ancient civilization.
China	china is a country with frequent floods and droughts.
China	china is a country with over five thousand years of recorded history.
China	china is a country with the biggest population in the world.
China	china is a deflationary economy.
China	china is a developing country with large numbers of people still living in poverty.
China	china is a developing economy that requires enormous change.
China	china is a emerging market that has enormous potential for canadian pork exports.
China	china is a government listing of china's computer system.
China	china is a growing economic and military power, important for regional and global stability.
China	china is a growing market for central asia, especially for kyrgyzstan and kazakhstan.
China	china is a high-context culture.
China	china is a land of great diversity in geography, climate, languages, and ethnic groups.
China	china is a large agricultural nation with a huge population base.
China	china is a large asian producer of asparagus and europe's largest supplier of canned product.
China	china is a large coal-burning nation, so carbon dioxide and nitrogen oxide emissions are large.
China	china is a large country embracing many climate and vegetation zones.
China	china is a large cultural country with a long history.
China	china is a large nation located over in asia.
China	china is a large producer of traditional manufacturing products - a market maker in world markets.
China	china is a largest potential seafood market in the world for every seafood suppliers around world.
China	china is a major chemical producer.
China	china is a major power responsible for the world's destinies.
China	china is a major producer of fish such as cod, tuna and dolphin.
China	china is a major producer of natural rubber - all of which is consumed within china.
China	china is a major producer of precursor chemicals that are used in the manufacture of illegal drugs.
China	china is a major producer of precursor chemicals.
China	china is a major producer of small agricultural machinery.
China	china is a major provider of tungsten, tin, mercury, and antimony in the world.
China	china is a major supplier of military equipment to pakistan, a fellow nuclear power.
China	china is a major world civilization and has one of the oldest histories.
China	china is a male-dominated society.
China	china is a more difficult environment in which to do business than most other countries.
China	china is a multi-national country with a large number of ethnic and linguistic groups.
China	china is a multi-religious country.
China	china is a nation in which men smoke more than women.
China	china is a nation that historically has revered their elderly and their accumulated wosdom.
China	china is a nation where a free market and the rule of law are in the earliest stage of development.
China	china is a nation whose soul is firmly rooted two thousand years in the past .
China	china is a net fruit exporting country.
China	china is a net importer of alumina and ingots.
China	china is a nuclear weapon state.
China	china is a nuclear weapons state and producer of sophisticated technology.
China	china is a power and one with nuclear weapons.
China	china is a region with a high incidence of liver diseases, especially hepatitis and liver cancer.
China	china is a significant source of u.s. agricultural products.
China	china is a socialist country, a humanitarian country.
China	china is a society in the throws of rapid change.
China	china is a sovereign country.
China	china is a super-state of conquered peoples more diverse than any nation on earth.
China	china is a third world country.
China	china is affected by the summer monsoon currents.
China	china is already the second largest producer of carbon dioxide, the leading greenhouse gas.
China	china is already the world s biggest economy.
China	china is already the world's third-largest economy.
China	china is also a state that began as a nation several millennia ago.
China	china is also home to the fastest-growing economy in the world.
China	china is also one of the most disaster-prone countries in the world.
China	china is also one of the world's largest importers of grains and oilseeds.
China	china is also short of fresh water.
China	china is also the third largest country in the world.
China	china is also the world s fastest growing economy.
China	china is also the world's largest consumer of urea.
China	china is also the world's largest producer and consumer of most meat products.
China	china is also the world's largest producer of raw cotton, cloth and cement.
China	china is among the world's largest producers and consumers of animal proteins.
China	china is among the world's worst abusers of human rights.
China	china is an agricultural country.
China	china is an ancient country.
China	china is an authoritarian state where a legal framework is lacking.
China	china is an emerging military power, with a small but growing capability to deliver nuclear arms.
China	china is an energy superpower second only to the united states.
China	china is an important country to study because one-fifth of the world's people live there.
China	china is another country with a substantial nuclear capability.
China	china is another widely accepted place as the birth-place of kites.
China	china is asia's only declared nuclear weapons state, with the world's largest standing army.
China	china is blessed with many rivers, most of which flow from west to east and empty into the pacific.
China	china is bordered by the yellow sea, east china sea, and the south china sea.
China	china is both a developing country and one of the largest economies in the world.
China	china is both the most populated country in the world and has one of the fastest growing economies.
China	china is but one of the many countries in which torture continues with impunity.
China	china is by far the fastest-growing market in the world.
China	china is by far the world 's largest user of container transport .
China	china is by far the world's biggest emerging market .
China	china is by far the world's largest and most important emerging market.
China	china is by far the world's largest user of container transport.
China	china is currently the sixth largest computer market and the fourth largest computer chip market.
China	china is currently the sixth largest export market for u.s. agricultural goods.
China	china is currently the sixth-largest export market for u.s. agricultural goods.
China	china is currently the world's largest producer and exporter of chestnuts.
China	china is currently the world's largest producer and exporter of raw silk.
China	china is currently the world's second largest emitter of carbon dioxide.
China	china is different from most countries.
China	china is easily the largest, followed by the united states.
China	china is exactly the size of the united states and has four times the population.
China	china is felt to be the most important growth market in the world for u.s. agricultural exports.
China	china is high-quality porcelain or ceramic ware, originally made in china.
China	china is home of the largest trade union confederation in the world.
China	china is home to one of the world's most treasured and endangered animals, the giant panda.
China	china is home to one of the world's oldest and most beautiful musical traditions.
China	china is home to one out of every five people on earth.
China	china is home to one-fifth of the world's population.
China	china is home to some of the oldest artwork in the world.
China	china is home to some rare and interesting animals.
China	china is home to the world s longest-surviving civilization.
China	china is in between japan and india.
China	china is linked to the arab people through common bonds of friendship.
China	china is located in about the same latitude as the united states.
China	china is located in asia and is the third largest country in the world.
China	china is located in asia.
China	china is located in central and east asia.
China	china is located in eastern asia and spans more than nine million square kilometers.
China	china is located in the northern hemisphere.
China	china is mass producing all kinds of reproduction - good and bad.
China	china is now one of the largest economies in the world, relying mainly on exports.
China	china is now sweden's thirteenth largest export market.
China	china is now the biggest steel producer in the world.
China	china is now the only nuclear weapons state with an active testing programme.
China	china is now the world s third largest economy after the united states and japan.
China	china is now the world's fourth biggest consumer of gold, behind india, the united states and japan.
China	china is now the world's largest producer of cfcs and halons.
China	china is occupied by a quarter of all the people in the world.
China	china is officially an atheist country, but there are four main religions practiced.
China	china is one fourth of the human race.
China	china is one of countries where distribution of dinosaur egg is widest.
China	china is one of the biggest countries in the world.
China	china is one of the countries in the world that is rich in energy resources.
China	china is one of the countries with largest number of wildlife species.
China	china is one of the countries with the largest grasslands in the world.
China	china is one of the cradles of world civilization.
China	china is one of the earliest civilizations in the world.
China	china is one of the earliest countries to use cats.
China	china is one of the fastest growing gsm markets in the world.
China	china is one of the fastest growing telecommunications markets in the world.
China	china is one of the fastest-growing markets in the world for american industrial goods and services.
China	china is one of the few major economies which is outside the system of world trade rules.
China	china is one of the few remaining communist countries in the world.
China	china is one of the first countries to have invented it.
China	china is one of the great powers of the world.
China	china is one of the last remaining allies of north korea.
China	china is one of the main producers of tea, and it remains china's national drink.
China	china is one of the most dynamic and rapidly evolving markets in the world.
China	china is one of the most polluted countries in the world.
China	china is one of the most repressive countries in the world .
China	china is one of the oldest country in the world.
China	china is one of the richest countries in the world in terms of biodiversity.
China	china is one of the two oldest surviving civilizations in the world today.
China	china is one of the united states's fastest-growing export markets.
China	china is one of the world s fastest growing economies.
China	china is one of the world s main producers of small bamboo processing machines.
China	china is one of the world's fastest growing economies.
China	china is one of the world's great civilizations, rich in history and culture.
China	china is one of the world's great powers and one of the world's fastest growing economies.
China	china is one of the world's largest users of forced labor and most sweatshop workers are women .
China	china is one of the world's leading, low- cost manufacturers of containers.
China	china is one of the world's major mineral-producing countries.
China	china is regarded as one of the largest internet growth markets.
China	china is reportedly in the top ten nations in industrial output.
China	china is rich in dinosaur fossils.
China	china is rich in inland waters.
China	china is rich in minerals.
China	china is rich in natural resources.
China	china is roughly the same size as the united states, but it's home to about one billion more people.
China	china is second only to the united states in carbon dioxide emissions.
China	china is second only to the united states in total corn output.
China	china is situated in eastern asia, bounded by the pacific in the east.
China	china is situated in eastern asia.
China	china is situated in the eastern part of asia on the west coast of the pacific ocean.
China	china is still one of the world leaders in the tea industry today.
China	china is still the largest communist country in the world.
China	china is the big growth area for pesticide manufacturing.
China	china is the biggest consumer and producer of coal in the world but has an abysmal safety record.
China	china is the biggest consumer, producer and exporter of chopsticks.
China	china is the biggest destination for japanese direct investment among asian countries.
China	china is the biggest developing country while the united states is the biggest developed country.
China	china is the biggest maker of tin.
China	china is the biggest market in the world.
China	china is the biggest producer and consumer of coal in the world.
China	china is the biggest producer and consumer of rice in the world.
China	china is the birth place of the dragon and chinese people is the offspring of dragon.
China	china is the birthplace of acupuncture.
China	china is the center of diversity for roses.
China	china is the centre of diversity for roses.
China	china is the chief exporting country, followed by chile and mexico.
China	china is the country in the world with the widest coverage in both longitude and latitude.
China	china is the country of origin of the fantastic trees.
China	china is the country with rich biodiversity.
China	china is the country with the largest yield of rice and rich species.
China	china is the dominant producer, followed by india, the philippines and indonesia.
China	china is the earliest user of geothermal energy in the world, specially for medical treatments.
China	china is the fastest growing consumer market in the world.
China	china is the first country in the world that discovered the use of silk.
China	china is the first country to grow, produce and drink tea.
China	china is the fourth largest country in terms of size and the largest in terms of population.
China	china is the fourth largest trading partner of the united states.
China	china is the fourth-highest nation receiving u.s. exports.
China	china is the fourth-largest land mass in the world, behind russia, canada and the united states.
China	china is the greatest consumer in the world.
China	china is the greatest manufacturer of squashes in the world.
China	china is the home of chinaware, porcelain being produced in both the south and north.
China	china is the homeland of tea.
China	china is the homeland of the chrysanthemums, popular for ages.
China	china is the land of one billion people.
China	china is the largest consumer of oil outside of the united states.
China	china is the largest country in asia.
China	china is the largest country in east asia.
China	china is the largest country in the world in terms of population.
China	china is the largest developing country and boasts a huge market potential.
China	china is the largest developing country and the united states the biggest developed country.
China	china is the largest developing country and the united states the largest developed country.
China	china is the largest developing country in the world.
China	china is the largest developing market in the world in terms of untapped demand for cars.
China	china is the largest importer of teak logs from burma, with thailand the second largest.
China	china is the largest legume-consuming country in the world.
China	china is the largest market in the world and holds great trading potential for the united states.
China	china is the largest nation in the world.
China	china is the largest producer of coal in the world.
China	china is the largest producer of pork and poultry.
China	china is the largest producing country in the world.
China	china is the largest tobacco market in the world.
China	china is the last major untapped market for american agriculture.
China	china is the leading contributor to world fisheries production.
China	china is the leading producer and exporter of industrial fasteners in the world.
China	china is the main supplier of cassia oil to the united states, followed by japan.
China	china is the major importer of linseed oil, the majority of which is used for industrial purposes.
China	china is the major producer of cashmere.
China	china is the most important producer of graphite in the world.
China	china is the most populated country in the world.
China	china is the most populated nation on the face of the earth.
China	china is the most populous country in the world, and the use of computers there is growing rapidly.
China	china is the most populous country in the world.
China	china is the most populous developing country in the world.
China	china is the native home of the giant pandas.
China	china is the now the world's biggest exporter of chili peppers, followed by mexico and india.
China	china is the oldest continuous civilization in the world and was for centuries the most advanced.
China	china is the only country in the world that has wild pandas.
China	china is the only country in the world where more suicides are reported for women than for men.
China	china is the only country in the world where women commit suicide at a higher rate than men.
China	china is the only country in which more women than men kill themselves, and by a huge margin.
China	china is the only country with substantial experience in farming medicinal plants.
China	china is the only country, apart from india, where the fdi inflows have grown continuously.
China	china is the only other place in the world with significant silt-formed hills.
China	china is the originator of pharmaceutical products using natural materials.
China	china is the richest country in the world, without any other.
China	china is the second-biggest producer of greenhouse gases, after the united states.
China	china is the second-largest market in the world for cellphones.
China	china is the sixth largest market for american agricultural products.
China	china is the sixth-largest market in the world for american agricultural products.
China	china is the source of most of the green tea imported into the united states.
China	china is the source of the second-largest u.s. trade deficit, after japan.
China	china is the strongest non-democratic nation in the world.
China	china is the tenth largest export market for u.s. small businesses.
China	china is the third largest country in territory, next to canada and russia.
China	china is the third largest country in the world.
China	china is the third largest growth market for small business exporters.
China	china is the third-largest military power in the world.
China	china is the united states' fourth-biggest trading partner.
China	china is the world s fastest growing telecommunications market.
China	china is the world s largest exporter of sesame seeds and continues to increase exports.
China	china is the world s major producer of cotton.
China	china is the world's biggest market that remains relatively untapped by western commerce.
China	china is the world's fastest growing telecommunications market.
China	china is the world's foremost purchaser of russian weapons and military equipment.
China	china is the world's largest barite producer, accounting for about a third of total production.
China	china is the world's largest cell-phone market.
China	china is the world's largest cellular market.
China	china is the world's largest coal producer.
China	china is the world's largest communist country.
China	china is the world's largest edible mushroom producer.
China	china is the world's largest exporter of fur clothing.
China	china is the world's largest importer of vegetable oil, mostly soyoil and palm oil.
China	china is the world's largest market for small wind turbines.
China	china is the world's largest market for soybeans and the second-largest market for u.s. poultry.
China	china is the world's largest producer of coal and natural graphite.
China	china is the world's largest producer of flaxseed.
China	china is the world's largest producer of fluorspar ore.
China	china is the world's largest producer of ozone-depleting substances.
China	china is the world's largest producer of rice, and a major producer of cereals and grain.
China	china is the world's largest producer of salt.
China	china is the world's largest producer, followed by the usa, india, brazil and turkey.
China	china is the world's largest rice producer and cotton consumer, and has a burgeoning soybean market.
China	china is the world's largest shoe maker and exporter.
China	china is the world's largest source of coal.
China	china is the world's largest supplier of walnuts.
China	china is the world's largest untapped market for florida agricultural products.
China	china is the world's largest wheat producing and largest wheat consuming nation.
China	china is the world's leading emitter of sulfur, according to a recent study.
China	china is the world's most populous country.
China	china is the world's most populous nation.
China	china is the world's number one steel- producing nation.
China	china is the world's oldest continuous civilization.
China	china is the world's second largest cotton producer.
China	china is the world's second largest emitter of greenhouse gases, relying heavily on coal.
China	china is the world's second largest producer of greenhouse gases.
China	china is the world's second-largest cotton producer.
China	china is the world's second-largest energy consumer.
China	china is the world's single largest producer of sports equipment.
China	china is the world's third largest market.
China	china is the world's third largest oil consumer after the united states and japan.
China	china is the world's third largest wood importer.
China	china is the world's top producer of corn, pigs, chickens , and several other commodities.
China	china is the world's worst proliferator of ballistic missiles and nuclear and chemical weapons.
China	china is thought to be the originator of the cane seat going back several thousand years.
China	china is thought to have been the initiator of block printing.
China	china is to the east of israel.
China	china is today one of the world's largest producer of electronic consumer products.
China	china is traditionally strong in agriculture industry in the world.
China	china is weak in developing and industrializing new materials made from nickel and cobalt.
China	china is wealthy in natural resources and has huge reserves of coal, oil, gas, and iron.
China	china is without question potentially the largest agricultural market in the world.
china	china isa porcelain.
China	china issues the world's first paper currency.
China	china lacks cobalt resources, without independent deposits of cobalt minerals.
China	china leads the world in biomass consumption.
China	china lies in four aezs, all of which are subtropical and include some temperate areas.
China	china lies largely at the same latitudes as the united states.
China	china lies mainly in the northern temperate zone under the influence of monsoon.
China	china loses much land to erosion, desertification, and urbanization each year.
China	china makes half of all toys sold in the united states.
China	china makes up for about twenty percent of the world s population.
China	china now ranks as the second largest cell phone market after the united states.
China	china now ranks fifth in the world in terms of diamond consumption.
China	china now ranks third in the world in hydroelectric power.
China	china overtakes the u.s. in gross national product to become the world's largest economy.
China	china plays an important part in marijuana's history.
China	china produces and consumes the most antibiotics of all countries.
China	china produces and legally exports potassium permanganate, which can be used in cocaine production.
China	china produces four times as much tobacco as the next largest producer, the united states.
China	china produces limited quantities of opium, mostly for domestic consumption.
China	china produces more cigarettes than any other country.
China	china produces more greenhouse gases than every country except the united states.
China	china produces more than half the world's pork.
China	china produces most of the world's opium and heroin.
China	china produces most of the world's silk with turkey being eleventh.
China	china refers to china s power which during historical times extended into vietnam.
China	china relies more heavily on coal as a source of energy than any other country in the world.
China	china remains a potential key influence on corn as well as soybean prices.
China	china remains the second most popular country for foreign investors behind the united states.
China	china represents the biggest market in the world.
